id,category_name,category_id,name,mrn,mrn_full,desc,webtrition_id,sort_order,portion,qty,ingredients,category_id,custom_allergens,calories
670ab6d12b7b7acd388e9e21,Soup,66e99466351d5306ad498449,Vegan Green Split Pea Soup,307,307.4,,,1,1 ladle-6oz,,"Water, Split Peas, Vegetable Base, Celery, Onions, Pimentos (Bell Peppers, Water, Citric Acid, Calcium Chloride), All Purpose Flour, Canola Oil, Parsley, Hot Sauce (vinegar, red pepper, salt)",66e99466351d5306ad498449,,110
670ab6d12b7b7acd388e9e26,Soup,66e99466351d5306ad498449,"Crackers, Saltine, 2 CT, Zesta",1909,1909.0,,,2,1 each,,"Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), soybean oil (with TBHQ for freshness), salt, corn syrup. Contains 2% or less of baking soda, yeast, soy lecithin.
Contains: Wheat, Soy. ",66e99466351d5306ad498449,,25
670ab6d12b7b7acd388e9f24,Rice It Up,66e99466351d5306ad49844f,Steamed Rice,28232,28232.6,Long grain rice simply steamed,,1,3/4 cup,,"Water, Long Grain White Rice",66e99466351d5306ad49844f,,150
670ab6d12b7b7acd388e9f2b,Rice It Up,66e99466351d5306ad49844f,Sesame Seed Mix,10843,10843.0,,,2,1 ounce,,"Sesame Seeds, Sesame Seeds",66e99466351d5306ad49844f,,180
670ab6d12b7b7acd388e9f30,Rice It Up,66e99466351d5306ad49844f,Everything Bagel Seasoning,161404,161404.0,"Garlic, poppy seeds, onion, and sesame spice blend",,3,1 tbsp,,Everything Bagel Seasoning,66e99466351d5306ad49844f,,0
670ab6d12b7b7acd388e9f36,Rice It Up,66e99466351d5306ad49844f,Soy Sauce,74417,74417.1,,,4,1 tsp,,Soy Sauce,66e99466351d5306ad49844f,,0
670ab6d12b7b7acd388e9e84,Composed Salad,66e99466351d5306ad49844b,Chilled Soba Noodle Salad,24111,24111.0,"Chilled soba tossed with orange juice, sesame seeds and toasted nori",,1,1/2 cup,,"Water, Orange Juice, Mushrooms, Red Bell Peppers, Snow Peas, Soba Noodles, Sesame Seeds, Unseasoned Rice Wine Vinegar, Dried Nori Seaweed, Green Tea",66e99466351d5306ad49844b,,60
670ab6d12b7b7acd388e9e96,Composed Salad,66e99466351d5306ad49844b,Roasted Mushroom Salad,35074,35074.6,Rich Roasted Mushroom and Pearl Onion Salad tossed with Shallot Vinaigrette,,2,1/2 cup,,"Mushrooms, Pearl Onions, Tomatoes, Balsamic Vinaigrette, Canola Oil, Sherry Vinegar, Shallots, Dijon Mustard, Thyme, Olive Oil, Black Pepper, Salt, Salt",66e99466351d5306ad49844b,,90
670ab6d12b7b7acd388e9e8e,Bakery/Dessert,66e99466351d5306ad49844c,Oatmeal Raisin Cookies,1102,1102.6,Soft sugar made from ats with raisins and a touch of mollasses,,1,1 each,,Oatmeal Raisin Cookie Dough,66e99466351d5306ad49844c,,120
670ab6d12b7b7acd388e9e89,Bakery/Dessert,66e99466351d5306ad49844c,Golden Grahams Bars,117922,117922.2,"Chewy, crunchy and out of this world!  No-bake bars are honey-sweet and topped with chocolate.",,2,"1 2"" x 3""",,"Golden Graham Cereal, Marshmallows, Unsalted Butter, Honey, Semi Sweet Chocolate",66e99466351d5306ad49844c,,200
670ab6d12b7b7acd388e9d5b,Salad Bar,66e99466351d5306ad49844a,Chopped Romaine Lettuce,47799,47799.3,,,1,1 cup,,Chopped Lettuce,66e99466351d5306ad49844a,,10
670ab6d12b7b7acd388e9d51,Salad Bar,66e99466351d5306ad49844a,Spring Mix,47795,47795.1,,,2,1 cup,,Spring Lettuce Salad Mix,66e99466351d5306ad49844a,,5
670ab6d12b7b7acd388e9e62,Salad Bar,66e99466351d5306ad49844a,Pickled red onions,49316,49316.0,Red onions pickled in honey creole vinaigrette,,3,2 tbsp,,"Onions, Red Wine Vinegar, Honey, Lemon Juice, Paprika (Paprika and Silicon Dioxide), Salt, White Pepper, Oregano, Thyme, Cayenne Pepper, Black Pepper, Garlic, Onion",66e99466351d5306ad49844a,,10
670ab6d12b7b7acd388e9d15,Salad Bar,66e99466351d5306ad49844a,Shredded Carrots,57858,57858.7,,,4,1/4 cup,,Carrots,66e99466351d5306ad49844a,,10
670ab6d12b7b7acd388e9d3e,Salad Bar,66e99466351d5306ad49844a,Sliced Cucumber,68562,68562.0,,,5,1/4 cup,,Cucumber,66e99466351d5306ad49844a,,0
670ab6d12b7b7acd388e9d67,Salad Bar,66e99466351d5306ad49844a,Cherry Tomatoes,62343,62343.0,,,6,1/4 cup,,Tomatoes,66e99466351d5306ad49844a,,5
670ab6d12b7b7acd388e9d55,Salad Bar,66e99466351d5306ad49844a,Green Peas,62341,62341.0,,,8,1/4 cup,,Green Peas,66e99466351d5306ad49844a,,30
670ab6d12b7b7acd388e9d73,Salad Bar,66e99466351d5306ad49844a,Cauliflower Florets,62528,62528.0,,,9,1/4 cup,,Cauliflower,66e99466351d5306ad49844a,,10
670ab6d12b7b7acd388e9d2d,Salad Bar,66e99466351d5306ad49844a,Sliced Black Olives,62339,62339.0,,,10,1/4 cup,,Black Olives,66e99466351d5306ad49844a,,40
670ab6d12b7b7acd388e9d8f,Salad Bar,66e99466351d5306ad49844a,Sliced Beets,1119,1119.0,,,11,1/4 cup,,"Beets (Beets, water, salt)",66e99466351d5306ad49844a,,20
670ab6d12b7b7acd388e9d33,Salad Bar,66e99466351d5306ad49844a,Diced Red Bell Peppers,63107,63107.0,,,12,1/4 cup,,Red Bell Peppers,66e99466351d5306ad49844a,,10
670ab6d12b7b7acd388e9d87,Salad Bar,66e99466351d5306ad49844a,Cooked Farro,31886,31886.1,Simply cooked farro,,13,1/4 cup,,"Water, Farro",66e99466351d5306ad49844a,,80
670ab6d12b7b7acd388e9d8c,Salad Bar,66e99466351d5306ad49844a,Mandarin Orange Sections,1199,1199.0,Tangy and delicious.,,14,1/2 cup,,Mandarin Oranges,66e99466351d5306ad49844a,,35
670ab6d12b7b7acd388e9d97,Salad Bar,66e99466351d5306ad49844a,Crispy Baked Tofu,41001,41001.0,Oven baked tofu,,15,3 ounce,,"Tofu, Oil",66e99466351d5306ad49844a,,120
670ab6d12b7b7acd388e9daa,Salad Bar,66e99466351d5306ad49844a,Cottage Cheese,1746,1746.4,Creamy and delicious.,,16,1/2 cup,,1% Cottage Cheese,66e99466351d5306ad49844a,,80
670ab6d12b7b7acd388e9d37,Salad Bar,66e99466351d5306ad49844a,Shredded Cheddar Cheese,62344,62344.0,,,17,4 tbsp,,Cheddar Cheese,66e99466351d5306ad49844a,,110
670ab6d12b7b7acd388e9d0d,Salad Bar,66e99466351d5306ad49844a,Crumbled Feta Cheese,62345,62345.0,,,18,4 tbsp,,Feta Cheese,66e99466351d5306ad49844a,,100
670ab6d12b7b7acd388e9d21,Salad Bar,66e99466351d5306ad49844a,Seasoned Croutons,65280,65280.0,,,19,1 ounce,,Croutons,66e99466351d5306ad49844a,,120
670ab6d12b7b7acd388e9d7e,Salad Bar,66e99466351d5306ad49844a,Ranch Dressing,142322,142322.0,Scratch Made Ranch Dressing Using Upcycled Vegetables from Matriark Foods,,20,2 oz portion,,"Low Fat Buttermilk, Sour Cream, Mayonnaise, Waters, Vegetable Stock, Lemon Juice, Lemon, Salt, Garlic, Parsley, Black Pepper, Chives, Onion, Dill",66e99466351d5306ad49844a,,130
670ab6d12b7b7acd388e9d47,Salad Bar,66e99466351d5306ad49844a,French Dressing,62353,62353.0,,,22,1 floz,,French Dressing,66e99466351d5306ad49844a,,120
670ab6d12b7b7acd388e9d9f,Salad Bar,66e99466351d5306ad49844a,Fat Free Raspberry Dressing,16719,16719.0,,,23,1 floz,,Raspberry Vinaigrette,66e99466351d5306ad49844a,,30
670ab6d12b7b7acd388e9d4b,Salad Bar,66e99466351d5306ad49844a,Roasted Sunflower Seeds,62349,62349.0,,,24,1/4 cup,,Sunflower Seeds,66e99466351d5306ad49844a,,190
670ab6d12b7b7acd388e9d6c,Salad Bar,66e99466351d5306ad49844a,Raisins,62348,62348.0,,,25,1 tbsp,,Raisins,66e99466351d5306ad49844a,,25
670ab6d12b7b7acd388e9d26,Salad Bar,66e99466351d5306ad49844a,Dried Cranberries,62347,62347.0,,,26,1 tbsp,,Cranberries,66e99466351d5306ad49844a,,30
670ab6d12b7b7acd388e9d08,Salad Bar,66e99466351d5306ad49844a,Extra Virgin Olive Oil,63338,63338.2,,,27,1 floz,,Olive Oil,66e99466351d5306ad49844a,,240
670ab6d12b7b7acd388e9d64,Salad Bar,66e99466351d5306ad49844a,Balsamic Vinegar,47957,47957.11,,,28,1 floz,,Balsamic Vinegar,66e99466351d5306ad49844a,,25
670ab6d12b7b7acd388e9d19,Salad Bar,66e99466351d5306ad49844a,Red Wine Vinegar,62369,62369.0,,,29,1 tsp,,Red Wine Vinegar,66e99466351d5306ad49844a,,0
670ab6d12b7b7acd388e9da3,Salad Bar,66e99466351d5306ad49844a,Greek Dressing,14180,14180.0,,,30,1 ladle-1oz,,"Water, Lemon Juice, Canola Oil, Garlic, Thick and Easy, Lemon, Dijon Mustard, Black Pepper, Garlic, Oregano, Salt",66e99466351d5306ad49844a,,35
670ab6d12b7b7acd388e9d7a,Salad Bar,66e99466351d5306ad49844a,Balsamic Vinaigrette (Canola Oil),42630,42630.0,,,31,1 floz,,"Canola Oil, Balsamic Vinegar, Brown Sugar (sugar, cane syrups), Dijon Mustard, Garlic",66e99466351d5306ad49844a,,170
670ab6d12b7b7acd388e9ea0,Deli,66e99466351d5306ad49844e,Thinly Sliced Deli Turkey Breast,48144,48144.1,,,1,1 ounce,,Turkey,66e99466351d5306ad49844e,,30
670ab6d12b7b7acd388e9eb1,Deli,66e99466351d5306ad49844e,Sliced Ham,62331,62331.2,,,2,1 ounce,,Ham,66e99466351d5306ad49844e,,100
670ab6d12b7b7acd388e9eb4,Deli,66e99466351d5306ad49844e,Sliced Genoa Salami,48144,48144.27,,,3,1 ounce,,Genoa Salami,66e99466351d5306ad49844e,,120
670ab6d12b7b7acd388e9f03,Deli,66e99466351d5306ad49844e,Creamy Chickpea Salad,165569,165569.0,Vegan alternative to a traditional tuna salad with sweet relish,,4,1/2 cup,,"Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA), Onions, Vegan Mayo, Celery, Dijon Mustard, Pickle Relish, Old Bay Seasoning",66e99466351d5306ad49844e,,200
670ab6d12b7b7acd388e9ea4,Deli,66e99466351d5306ad49844e,Sliced Provolone Cheese,45467,45467.2,,,5,1 ounce,,Provolone Cheese,66e99466351d5306ad49844e,,100
670ab6d12b7b7acd388e9ea8,Deli,66e99466351d5306ad49844e,Sliced Swiss Cheese,45467,45467.10,,,6,3/4 ounce,,Swiss Cheese,66e99466351d5306ad49844e,,80
670ab6d12b7b7acd388e9ebb,Deli,66e99466351d5306ad49844e,American Cheese Slice,1748,1748.0,,,7,1 slice,,American Cheese,66e99466351d5306ad49844e,,50
670ab6d12b7b7acd388e9ec1,Deli,66e99466351d5306ad49844e,Sliced Red Onion,14918,14918.0,,,9,1 slice,,Onions,66e99466351d5306ad49844e,,5
670ab6d12b7b7acd388e9ecc,Deli,66e99466351d5306ad49844e,Lettuce Leaf,14957,14957.0,,,10,1 each,,Lettuce Leaf,66e99466351d5306ad49844e,,0
670ab6d12b7b7acd388e9ec8,Deli,66e99466351d5306ad49844e,Sliced Dill Pickles,46017,46017.14,Sliced Dill Pickles,,11,1 ounce,,Pickles,66e99466351d5306ad49844e,,0
670ab6d12b7b7acd388e9ee0,Deli,66e99466351d5306ad49844e,Kimchi,118394,118394.0,"Variation of a traditional Korean side dish with cabbage, carrots, and radish in a spicy pepper, ginger, garlic paste",,12,1/2 cup,,"Cabbage, Carrots, Unseasoned Rice Wine Vinegar, Radish, Green Onions, Hot Chili Sauce, Salt, Canola Oil, Sugar, Garlic, Ginger",66e99466351d5306ad49844e,,20
670ab6d12b7b7acd388e9eda,Deli,66e99466351d5306ad49844e,Harrissa Hummus,120627,120627.0,Delicious creamy chickpea spread with a hint of spice,,13,2 floz,,"Hummus, Harissa Paste",66e99466351d5306ad49844e,,130
670ab6d12b7b7acd388e9ed3,Deli,66e99466351d5306ad49844e,Egg Salad,1932,1932.0,Freshly made egg salad.,,14,1/3 cup,,"Egg, Light Mayonnaise, Pickle Relish, White Pepper, Mustard",66e99466351d5306ad49844e,,170
670ab6d12b7b7acd388e9ee6,Deli,66e99466351d5306ad49844e,Giardiniera,47957,47957.26,,,15,1 tbsp,,Giardiniera,66e99466351d5306ad49844e,,5
670ab6d12b7b7acd388e9eed,Deli,66e99466351d5306ad49844e,Housemade Italian Dressing,115122,115122.1,Olive oil and red vinegar based dressing with honey and spices,,16,1 floz,,"Olive Oil, Red Wine Vinegar, Honey, Lemon Juice, Salt, Garlic, Black Pepper, Basil, Oregano, Red Pepper",66e99466351d5306ad49844e,,170
670ab6d12b7b7acd388e9ef2,Deli,66e99466351d5306ad49844e,Chipotle Mayo,66851,66851.7,chipotle peppers blended into light mayonnaise,,17,1 tbsp,,"Light Mayonnaise, Chipotle Peppers",66e99466351d5306ad49844e,,60
670ab6d12b7b7acd388e9ef5,Deli,66e99466351d5306ad49844e,BBQ Ranch Dressing,104930,104930.5,,,18,2 tbsp,,"Low Fat Buttermilk, Mayonnaise, Barbecue Sauce, Ranch Dressing Mix",66e99466351d5306ad49844e,,100
670ab6d12b7b7acd388e9efd,Deli,66e99466351d5306ad49844e,Mayonnaise,47957,47957.20,,,19,1 tbsp,,Mayonnaise,66e99466351d5306ad49844e,,90
670ab6d12b7b7acd388e9f06,Deli,66e99466351d5306ad49844e,Hoagie Roll,14921,14921.0,,,20,1 each,,Hoagie Roll,66e99466351d5306ad49844e,,200
670ab6d12b7b7acd388e9f11,Deli,66e99466351d5306ad49844e,Hawaiian Sweet Roll Slider,5311,5311.2,,,21,1 each,,Hawaiian Roll,66e99466351d5306ad49844e,,90
670ab6d12b7b7acd388e9f14,Deli,66e99466351d5306ad49844e,Multigrain Bread,48147,48147.0,,,22,1 slice,,Seven Grain Bread,66e99466351d5306ad49844e,,140
670ab6d12b7b7acd388e9f1c,Deli,66e99466351d5306ad49844e,Sourdough Bread,62272,62272.3,,,23,1 slice,,Sourdough Bread,66e99466351d5306ad49844e,,80
670ab6d12b7b7acd388e9f20,Deli,66e99466351d5306ad49844e,"10"" Flour Tortilla",82259,82259.0,,,24,1 each,,Flour Tortilla,66e99466351d5306ad49844e,,200
670ab6d12b7b7acd388e9e76,Made To Order,66e99466351d5306ad49844d,Black Bean Burger,5305,5305.19,Black Bean patty grilled to perfection and served on a bun.,,2,1 sandwich,,"Chipotle Black Bean Burger, Whole Wheat Hamburger Bun",66e99466351d5306ad49844d,,360
670ab6d12b7b7acd388e9e7f,Made To Order,66e99466351d5306ad49844d,Grilled Chicken,5001,5001.40,"Boneless breast of chicken, grilled to perfection",,3,1 each,,"Chicken, Canola Oil, Salt, Black Pepper",66e99466351d5306ad49844d,,150
670ab6d12b7b7acd388e9e71,Made To Order,66e99466351d5306ad49844d,Turkey Burger (No Bun),5816,5816.21,Seasoned ground turkey,,4,1 each,,Turkey Burger,66e99466351d5306ad49844d,,160
