id,category_name,category_id,name,mrn,mrn_full,desc,webtrition_id,sort_order,portion,qty,ingredients,category_id,custom_allergens,calories
670aca9e2b7b7acd3852bc2d,Condiment,66e85380351d5306adcbcbd1,Gluten Free Soy Sauce,119498,119498.0,,,18,1 floz,,Soy Sauce,66e85380351d5306adcbcbd1,,20
670aca9e2b7b7acd3852bc0b,Condiment,66e85380351d5306adcbcbd1,"Pepper, Black",6123,6123.0,,,19,1 each,,Ground Black Pepper.,66e85380351d5306adcbcbd1,,0
670aca9e2b7b7acd3852bc4e,Beverages,66e85380351d5306adcbcbd0,Half and Half,119104,119104.1,,,1,2 floz,,Half & Half,66e85380351d5306adcbcbd0,,80
670aca9e2b7b7acd3852bc4a,Beverages,66e85380351d5306adcbcbd0,2% Milk,57683,57683.6,,,2,8 floz,,Reduced Fat Milk,66e85380351d5306adcbcbd0,,120
670aca9e2b7b7acd3852bc45,Beverages,66e85380351d5306adcbcbd0,Skim Milk,57683,57683.5,,,3,8 floz,,Fat Free Milk,66e85380351d5306adcbcbd0,,80
670aca9e2b7b7acd3852bc6c,Beverages,66e85380351d5306adcbcbd0,Low Fat Chocolate Milk,57683,57683.13,,,4,1 floz,,Low Fat Chocolate Milk,66e85380351d5306adcbcbd0,,20
670aca9e2b7b7acd3852bc3e,Beverages,66e85380351d5306adcbcbd0,Soy Milk,57683,57683.7,,,5,4 floz,,Soy Milk,66e85380351d5306adcbcbd0,,50
670aca9e2b7b7acd3852bc75,Beverages,66e85380351d5306adcbcbd0,Oat Milk,57683,57683.14,,,6,1 floz,,Oat Milk,66e85380351d5306adcbcbd0,,15
670aca9e2b7b7acd3852bbd9,Beverages,66e85380351d5306adcbcbd0,Coffee,81275,81275.0,,,7,6 floz,,"Water, Coffee",66e85380351d5306adcbcbd0,,0
670aca9e2b7b7acd3852bbcf,Beverages,66e85380351d5306adcbcbd0,Decaf Coffee,16603,16603.0,,,8,6 floz,,"Water, Decaf Coffee",66e85380351d5306adcbcbd0,,0
670aca9e2b7b7acd3852bbca,Beverages,66e85380351d5306adcbcbd0,Unsweetened Iced Tea,1332,1332.0,,,9,6 floz,,"Water, Iced Tea",66e85380351d5306adcbcbd0,,0
670aca9e2b7b7acd3852bbc3,Beverages,66e85380351d5306adcbcbd0,"Tea Bag, Hot",7519,7519.0,,,10,1 each,,"ORANGE PEKOE AND PEKOE CUT BLACK TEA

",66e85380351d5306adcbcbd0,,0
670aca9e2b7b7acd3852bbbc,Beverages,66e85380351d5306adcbcbd0,"Tea Bag, Mint",21552,21552.0,,,11,1 each,,"peppermint leaves, spearmint leaves, rose hips, lemon peel, hibiscus.",66e85380351d5306adcbcbd0,,0
670aca9e2b7b7acd3852bbb7,Beverages,66e85380351d5306adcbcbd0,"Tea Bag, Green",11277,11277.0,,,12,1 each,,Green Tea,66e85380351d5306adcbcbd0,,0
670aca9e2b7b7acd3852bbb2,Beverages,66e85380351d5306adcbcbd0,Coca-Cola,80448,80448.0,,,13,8 floz,,Cola Syrup,66e85380351d5306adcbcbd0,,110
670aca9e2b7b7acd3852bc52,Beverages,66e85380351d5306adcbcbd0,Diet Coke,80871,80871.0,,,14,8 floz,,Diet Cola Syrup,66e85380351d5306adcbcbd0,,0
670aca9e2b7b7acd3852bbc7,Beverages,66e85380351d5306adcbcbd0,Sprite,80876,80876.0,,,15,8 floz,,Sprite Syrup,66e85380351d5306adcbcbd0,,100
670aca9e2b7b7acd3852bbd2,Beverages,66e85380351d5306adcbcbd0,Barq's Root Beer,80888,80888.0,,,16,8 floz,,Root Beer Syrup,66e85380351d5306adcbcbd0,,110
670aca9e2b7b7acd3852bc56,Beverages,66e85380351d5306adcbcbd0,Pibb Xtra,81253,81253.2,,,17,1 floz,,Pibb Xtra,66e85380351d5306adcbcbd0,,15
670aca9e2b7b7acd3852bc5e,Beverages,66e85380351d5306adcbcbd0,Cherry Coca-Cola,81253,81253.0,,,18,1 floz,,Cherry Cola Syrup,66e85380351d5306adcbcbd0,,15
670aca9e2b7b7acd3852bc65,Beverages,66e85380351d5306adcbcbd0,Lemonade,85814,85814.9,,,19,1 floz,,Lemonade,66e85380351d5306adcbcbd0,,20
670aca9e2b7b7acd3852bc67,Beverages,66e85380351d5306adcbcbd0,Mountain Berry Powerade,82373,82373.5,,,20,1 floz,,Mountain Berry Powerade,66e85380351d5306adcbcbd0,,5
670aca9e2b7b7acd3852bc84,Beverages,66e85380351d5306adcbcbd0,Hot Cocoa,121682,121682.0,Classic hot cocoa,,21,9 ounce,,"Water, Cocoa Mix",66e85380351d5306adcbcbd0,,120
670aca9e2b7b7acd3852bc7e,Beverages,66e85380351d5306adcbcbd0,Sugar,7494,7494.0,,,22,1 each,,Cane Sugar,66e85380351d5306adcbcbd0,,10
670aca9e2b7b7acd3852bc7f,Beverages,66e85380351d5306adcbcbd0,"Sugar Substitute, Splenda, Yellow",7490,7490.0,,,23,1 each,,"maltodextrin, sucralose",66e85380351d5306adcbcbd0,,0
