id,category_name,category_id,name,mrn,mrn_full,desc,webtrition_id,sort_order,portion,qty,ingredients,category_id,custom_allergens,calories
670aba3a2b7b7acd38b62647,My Pantry,66e97bac351d530685467380,Cubed Cantaloupe,1175,1175.0,,,21,2 ounce,,Cantaloupe,66e97bac351d530685467380,,20
670aba3a2b7b7acd38b6263c,My Pantry,66e97bac351d530685467380,Cubed Honeydew,1117,1117.0,,,22,2 ounce,,Honeydew Melon,66e97bac351d530685467380,,20
670aba3a2b7b7acd38b6268f,My Pantry,66e97bac351d530685467380,Grapefruit,1124,1124.0,,,23,1 half,,Ruby Red Grapefruit,66e97bac351d530685467380,,35
670aba3a2b7b7acd38b6264c,My Pantry,66e97bac351d530685467380,Low Fat Vanilla Yogurt,4592,4592.0,,,24,4 ounce,,Low Fat Vanilla Yogurt,66e97bac351d530685467380,,70
670aba3a2b7b7acd38b62651,My Pantry,66e97bac351d530685467380,Low Fat Strawberry Yogurt,58254,58254.1,,,25,4 ounce,,Low Fat Strawberry Yogurt,66e97bac351d530685467380,,110
670aba3a2b7b7acd38b62640,My Pantry,66e97bac351d530685467380,2% Greek Plain Yogurt,65282,65282.1,,,26,4 ounce,,Plain Yogurt,66e97bac351d530685467380,,90
670aba3a2b7b7acd38b626b8,My Pantry,66e97bac351d530685467380,Whipped Topping,28295,28295.0,,,27,1 tbsp,,Whipped Topping,66e97bac351d530685467380,,10
670aba3a2b7b7acd38b626b4,My Pantry,66e97bac351d530685467380,Rainbow Sprinkles,63479,63479.0,,,28,1 tbsp,,Rainbow Sprinkles,66e97bac351d530685467380,,45
670aba3a2b7b7acd38b626bd,My Pantry,66e97bac351d530685467380,Semi Sweet Chocolate Chips,63498,63498.0,,,29,1 tbsp,,Semi Sweet Chocolate,66e97bac351d530685467380,,70
670aba3a2b7b7acd38b62675,My Pantry,66e97bac351d530685467380,Waffle Batter,62119,62119.1,Carbon's Buttermilk Waffles,,30,1 each,,"Water, Malted Pancake Mix, Oil",66e97bac351d530685467380,,310
670aba3a2b7b7acd38b626ac,My Pantry,66e97bac351d530685467380,Raspberry Sauce,142265,142265.0,,,31,1 floz,,Raspberry Topping,66e97bac351d530685467380,,110
670aba3a2b7b7acd38b626d3,My Pantry,66e97bac351d530685467380,Whipped Butter,98443,98443.0,Whipped Butter,,32,1/2 ounce,,Butter,66e97bac351d530685467380,,50
670aba3a2b7b7acd38b626af,My Pantry,66e97bac351d530685467380,Pancake and Waffle Syrup,36205,36205.0,,,33,1 ladle-1oz,,Pancake & Waffle Syrup,66e97bac351d530685467380,,90
670aba3a2b7b7acd38b62612,Beverages,66e97bac351d530685467381,Half and Half,119104,119104.1,,,1,2 floz,,Half & Half,66e97bac351d530685467381,,80
670aba3a2b7b7acd38b625f0,Beverages,66e97bac351d530685467381,2% Milk,57683,57683.6,,,2,8 floz,,Reduced Fat Milk,66e97bac351d530685467381,,120
670aba3a2b7b7acd38b62606,Beverages,66e97bac351d530685467381,Skim Milk,57683,57683.5,,,3,8 floz,,Fat Free Milk,66e97bac351d530685467381,,80
670aba3a2b7b7acd38b625f4,Beverages,66e97bac351d530685467381,Oat Milk,57683,57683.14,,,4,4 floz,,Oat Milk,66e97bac351d530685467381,,60
670aba3a2b7b7acd38b625fb,Beverages,66e97bac351d530685467381,Soy Milk,57683,57683.7,,,5,4 floz,,Soy Milk,66e97bac351d530685467381,,50
670aba3a2b7b7acd38b62602,Beverages,66e97bac351d530685467381,Coffee,81275,81275.0,,,6,6 floz,,"Water, Coffee",66e97bac351d530685467381,,0
670aba3a2b7b7acd38b625cc,Beverages,66e97bac351d530685467381,Decaf Coffee,16603,16603.0,,,7,6 floz,,"Water, Decaf Coffee",66e97bac351d530685467381,,0
670aba3a2b7b7acd38b6260b,Beverages,66e97bac351d530685467381,Unsweetened Iced Tea,1332,1332.0,,,8,6 floz,,"Water, Iced Tea",66e97bac351d530685467381,,0
670aba3a2b7b7acd38b625ea,Beverages,66e97bac351d530685467381,"Tea Bag, Hot",7519,7519.0,,,9,1 each,,"ORANGE PEKOE AND PEKOE CUT BLACK TEA

",66e97bac351d530685467381,,0
670aba3a2b7b7acd38b62638,Beverages,66e97bac351d530685467381,"Tea Bag, Mint",21552,21552.0,,,10,1 each,,"peppermint leaves, spearmint leaves, rose hips, lemon peel, hibiscus.",66e97bac351d530685467381,,0
670aba3a2b7b7acd38b625db,Beverages,66e97bac351d530685467381,"Tea Bag, Green",11277,11277.0,,,11,1 each,,Green Tea,66e97bac351d530685467381,,0
670aba3a2b7b7acd38b625d5,Beverages,66e97bac351d530685467381,Coca-Cola,80448,80448.0,,,12,8 floz,,Cola Syrup,66e97bac351d530685467381,,110
670aba3a2b7b7acd38b625e0,Beverages,66e97bac351d530685467381,Diet Coke,80871,80871.0,,,13,8 floz,,Diet Cola Syrup,66e97bac351d530685467381,,0
670aba3a2b7b7acd38b625c9,Beverages,66e97bac351d530685467381,Sprite,80876,80876.0,,,14,8 floz,,Sprite Syrup,66e97bac351d530685467381,,100
670aba3a2b7b7acd38b625e6,Beverages,66e97bac351d530685467381,Barq's Root Beer,80888,80888.0,,,15,8 floz,,Root Beer Syrup,66e97bac351d530685467381,,110
670aba3a2b7b7acd38b62618,Beverages,66e97bac351d530685467381,Mountain Berry Powerade,82373,82373.5,,,16,6 floz,,Mountain Berry Powerade,66e97bac351d530685467381,,45
670aba3a2b7b7acd38b6261f,Beverages,66e97bac351d530685467381,Cherry Coca-Cola,81253,81253.0,,,17,8 floz,,Cherry Cola Syrup,66e97bac351d530685467381,,110
670aba3a2b7b7acd38b62625,Beverages,66e97bac351d530685467381,Pibb Xtra,81253,81253.2,,,18,6 floz,,Pibb Xtra,66e97bac351d530685467381,,80
670aba3a2b7b7acd38b62630,Beverages,66e97bac351d530685467381,Coke Zero,81253,81253.1,,,19,6 floz,,Coke Zero,66e97bac351d530685467381,,0
670aba3a2b7b7acd38b62632,Beverages,66e97bac351d530685467381,Lemonade,85814,85814.9,,,20,6 floz,,Lemonade,66e97bac351d530685467381,,110
670aba3a2b7b7acd38b6258e,Condiment,66e97bac351d53068546737f,Ketchup,47957,47957.12,,,1,1 ounce,,Ketchup,66e97bac351d53068546737f,,35
670aba3a2b7b7acd38b62540,Condiment,66e97bac351d53068546737f,Yellow Mustard,47957,47957.10,,,2,1 ounce,,Yellow Mustard,66e97bac351d53068546737f,,15
670aba3a2b7b7acd38b6253d,Condiment,66e97bac351d53068546737f,Spicy Brown Mustard,62300,62300.0,,,3,1 ounce,,Spicy Brown Mustard,66e97bac351d53068546737f,,15
670aba3a2b7b7acd38b625ae,Condiment,66e97bac351d53068546737f,Honey Mustard Salad Dressing,16779,16779.0,,,4,1 ounce,,Honey Mustard Dressing,66e97bac351d53068546737f,,120
670aba3a2b7b7acd38b62567,Condiment,66e97bac351d53068546737f,Barbecue Sauce,14984,14984.0,,,5,1 ounce,,Barbecue Sauce,66e97bac351d53068546737f,,45
670aba3a2b7b7acd38b625a8,Condiment,66e97bac351d53068546737f,Mayonnaise,47957,47957.20,,,6,1 ounce,,Mayonnaise,66e97bac351d53068546737f,,210
670aba3a2b7b7acd38b62553,Condiment,66e97bac351d53068546737f,Hot Sauce,62302,62302.0,,,8,1/2 tsp,,"Hot Sauce (vinegar, red pepper, salt)",66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b625c4,Condiment,66e97bac351d53068546737f,Sriracha Hot Chili Sauce,74417,74417.0,,,10,1/2 tsp,,Hot Chili Sauce,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b62592,Condiment,66e97bac351d53068546737f,Hot Buffalo Sauce,62298,62298.0,,,11,1 floz,,Hot Sauce,66e97bac351d53068546737f,,5
670aba3a2b7b7acd38b625a4,Condiment,66e97bac351d53068546737f,Black Garlic Powder,122559,122559.5,,,13,1 tsp,,Garlic,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b6256e,Condiment,66e97bac351d53068546737f,Vegetable Grill Mates Seasoning,122559,122559.6,,,14,1 tsp,,Vegetable Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b62597,Condiment,66e97bac351d53068546737f,Chipotle Cinnamon Seasoning,122559,122559.8,,,15,1 tsp,,Sweet & Smoky Rub Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b62549,Condiment,66e97bac351d53068546737f,Franks Red Hot Seasoning,122559,122559.0,,,16,1 tsp,,Franks RedHot Original Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b62571,Condiment,66e97bac351d53068546737f,Lawry's Salt Free Seasoning,122559,122559.9,,,17,1 tsp,,Salt Free 17 Seasoning,66e97bac351d53068546737f,,10
670aba3a2b7b7acd38b62577,Condiment,66e97bac351d53068546737f,Bourbon Brown Sugar Seasoning,122559,122559.7,,,18,1 tsp,,Brown Sugar Bourbon Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b6254f,Condiment,66e97bac351d53068546737f,Chipotle Pepper,122559,122559.3,,,19,1 tsp,,Chipotle Chile Pepper (Chipotle Chili Pepper and Silicon Dioxide),66e97bac351d53068546737f,,5
670aba3a2b7b7acd38b6257d,Condiment,66e97bac351d53068546737f,Mojito Lime Seasoning,122559,122559.2,,,20,1 tsp,,Mojito Lime Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b62580,Condiment,66e97bac351d53068546737f,Ras El Hanout,122559,122559.1,,,21,1 tsp,,Ras El Hanout Spice,66e97bac351d53068546737f,,10
670aba3a2b7b7acd38b625c1,Condiment,66e97bac351d53068546737f,Harissa Seasoning,122559,122559.4,,,22,1 tsp,,Harissa Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b6259d,Condiment,66e97bac351d53068546737f,Crushed Red Pepper,63317,63317.0,,,23,1 tsp,,Red Pepper,66e97bac351d53068546737f,,5
670aba3a2b7b7acd38b625b4,Condiment,66e97bac351d53068546737f,Old Bay Seasoning,82254,82254.3,,,24,1 tsp,,Old Bay Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b62586,Condiment,66e97bac351d53068546737f,Lemon Pepper,82254,82254.2,,,25,1 tsp,,Lemon Pepper Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b62558,Condiment,66e97bac351d53068546737f,Sriracha Seasoning,82254,82254.5,,,26,1 tsp,,Sriracha Seasoning,66e97bac351d53068546737f,,0
670aba3a2b7b7acd38b6255e,Condiment,66e97bac351d53068546737f,Cinnamon and Sugar,142014,142014.0,Cinnamon and Sugar,,27,1 tsp,,"Sugar, Cinnamon",66e97bac351d53068546737f,,15
