id,category_name,category_id,name,mrn,mrn_full,desc,webtrition_id,sort_order,portion,qty,ingredients,category_id,custom_allergens,calories
670aba3a2b7b7acd38b620d7,Flame,66e97bac351d530685467367,Sloppy Tom Sandwich,1474,1474.14,"Cooked ground turkey with tomato sauce, mustard, and onion on a bun.",,1,1 sandwich,,"Turkey, Whole Wheat Hamburger Bun, Onions, Diced tomatoes (tomatoes, tomato puree, less than 2% of: salt, citric acid, calcium chloride), Ketchup, Green Bell Peppers, Yellow Mustard, Water, Cornstarch, Sweet Chili Sauce, Salt, Garlic, Black Pepper",66e97bac351d530685467367,,310
670aba3a2b7b7acd38b620be,Flame,66e97bac351d530685467367,Lentil Sloppy Joe,154481,154481.0,,,2,1 serving(s),,"Water, Lentils, Whole Wheat Hamburger Bun, Ketchup, Red Bell Peppers, Onions, Vegetable Base, Tomato paste (tomato paste, salt, citric acid), Canola Oil, Garlic, Brown Sugar (sugar, cane syrups), Worcestershire Sauce with Anchovies, Dijon Mustard, Chili Powder, Black Pepper",66e97bac351d530685467367,,540
670aba3a2b7b7acd38b62165,Flame,66e97bac351d530685467367,Shoestring French Fries,8414,8414.65,,,3,1/2 cup,,French Fries,66e97bac351d530685467367,,80
670aba3a2b7b7acd38b6218d,Flame,66e97bac351d530685467367,Grilled Vegetables,5294,5294.16,"Grilled mushrooms, peppers, squash and asparagus",,4,1/2 cup,,"Zucchini, Mushrooms, Red Bell Peppers, Squash, Asparagus, Salt, Black Pepper, Canola Oil",66e97bac351d530685467367,,25
670aba3a2b7b7acd38b62139,Grill - Available Upon Request,66e97bac351d53068546736a,Meatless Black Bean Burger,82258,82258.1,,,1,1 each,,Black Bean Burger,66e97bac351d53068546736a,,160
670aba3a2b7b7acd38b620b6,Grill - Available Upon Request,66e97bac351d53068546736a,Whole Wheat Hamburger Bun,62312,62312.2,,,2,1 each,,Whole Wheat Hamburger Bun,66e97bac351d53068546736a,,140
670aba3a2b7b7acd38b62141,Grill - Available Upon Request,66e97bac351d53068546736a,American Cheese Slice,1748,1748.0,,,3,1 slice,,American Cheese,66e97bac351d53068546736a,,50
670aba3a2b7b7acd38b62147,Grill - Available Upon Request,66e97bac351d53068546736a,Sliced Dill Pickles,46017,46017.14,Sliced Dill Pickles,,5,1 ounce,,Pickles,66e97bac351d53068546736a,,0
670aba3a2b7b7acd38b62132,Grill - Available Upon Request,66e97bac351d53068546736a,Sliced Red Onion,14918,14918.0,,,6,1 slice,,Onions,66e97bac351d53068546736a,,5
670aba3a2b7b7acd38b6214a,Grill - Available Upon Request,66e97bac351d53068546736a,Lettuce Leaf,14957,14957.0,,,7,1 each,,Lettuce Leaf,66e97bac351d53068546736a,,0
670aba3a2b7b7acd38b62016,Bakery-Dessert,66e97bac351d530685467361,Carnival Cookies,1102,1102.3,Soft sugar cookie dotted with M&Ms,,1,1 each,,M&M Cookie Dough,66e97bac351d530685467361,,120
670aba3a2b7b7acd38b6201b,Bakery-Dessert,66e97bac351d530685467361,Lemon Blueberry Cake,69536,69536.0,,,2,1 piece,,"Yellow Cake Mix, Water, Blueberries, Blueberries, Whipped Topping, Mint, All Purpose Flour, Lemon Extract (Alcohol, Water, and Oil of Lemon)",66e97bac351d530685467361,,250
670aba3a2b7b7acd38b62011,Bakery-Dessert,66e97bac351d530685467361,Vegan Chocolate Cake,130742,130742.0,"Rich, delicious chocolate cake",,10,"1 2"" x 3""",,"Soy Milk, All Purpose Flour, Granulated Sugar, Canola Oil, Baking Cocoa, Vanilla Extract, Cider Vinegar (apple juice, water), Baking Powder, Salt, Baking Soda, Oil",66e97bac351d530685467361,,230
670aba3a2b7b7acd38b621ed,Planet Eats (Hot),66e97bac351d53068546736c,Cooked Farro,31886,31886.25,,,1,1/2 cup,,"Water, Farro, Onions, Salt",66e97bac351d53068546736c,,130
670aba3a2b7b7acd38b621f6,Planet Eats (Hot),66e97bac351d53068546736c,Swiss Chard,5763,5763.0,Lightly seasoned,,2,1/2 cup,,Swiss Chard,66e97bac351d53068546736c,,15
670aba3a2b7b7acd38b621a1,Planet Eats (Hot),66e97bac351d53068546736c,Zaatar Hummus,150881,150881.0,,,4,2 ounce,,"Hummus, Za'atar Seasoning, Olive Oil",66e97bac351d53068546736c,,180
670aba3a2b7b7acd38b621aa,Planet Eats (Hot),66e97bac351d53068546736c,Pickled Carrots,117997,117997.0,,,5,1/4 pint,,"Water, Cider Vinegar (apple juice, water), Carrots, Sugar, Salt, Mustard, Garlic, Dill Weed, Red Pepper",66e97bac351d53068546736c,,70
670aba3a2b7b7acd38b6229d,Planet Eats (Hot),66e97bac351d53068546736c,Roasted Rutabagas,5632,5632.0,Oven roasted,,6,1/2 cup,,"Rutabagas, Water, Canola Oil, Garlic in Oil, Salt, White Pepper, Sage",66e97bac351d53068546736c,,50
670aba3a2b7b7acd38b621ea,Planet Eats (Cold),66e97bac351d53068546736d,Corn,13404,13404.22,,,1,1/4 cup,,Corn,66e97bac351d53068546736d,,35
670aba3a2b7b7acd38b621fc,Planet Eats (Cold),66e97bac351d53068546736d,Blanched Cauliflower,103873,103873.1,Steamed Cauliflower ,,2,1/2 cup,,"Cauliflower, Salt",66e97bac351d53068546736d,,25
670aba3a2b7b7acd38b621ae,Planet Eats (Cold),66e97bac351d53068546736d,Edamame,62337,62337.0,,,3,1/4 cup,,Edamame,66e97bac351d53068546736d,,35
670aba3a2b7b7acd38b621b5,Planet Eats (Cold),66e97bac351d53068546736d,Sliced Mushrooms,62338,62338.0,,,4,1/4 cup,,Mushrooms,66e97bac351d53068546736d,,0
670aba3a2b7b7acd38b621bc,Planet Eats (Cold),66e97bac351d53068546736d,Crumbled Feta Cheese,62345,62345.0,,,5,1 tbsp,,Feta Cheese,66e97bac351d53068546736d,,25
670aba3a2b7b7acd38b621c3,Planet Eats (Cold),66e97bac351d53068546736d,Shredded Cheddar Cheese,3664,3664.7,,,6,1 tbsp,,Cheddar Cheese,66e97bac351d53068546736d,,30
670aba3a2b7b7acd38b621c9,Planet Eats (Cold),66e97bac351d53068546736d,Chick Peas,64056,64056.0,,,7,1/4 cup,,"Chick peas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium EDTA)",66e97bac351d53068546736d,,70
670aba3a2b7b7acd38b621cc,Planet Eats (Cold),66e97bac351d53068546736d,Chopped Red Bell Pepper ,57859,57859.0,,,8,1/4 cup,,Red Bell Peppers,66e97bac351d53068546736d,,5
670aba3a2b7b7acd38b621d1,Planet Eats (Cold),66e97bac351d53068546736d,Grape Tomatoes,66240,66240.0,,,9,1/4 cup,,Tomatoes,66e97bac351d53068546736d,,5
670aba3a2b7b7acd38b621e4,Planet Eats (Cold),66e97bac351d53068546736d,Sliced Cucumber,68562,68562.0,,,10,1/4 cup,,Cucumber,66e97bac351d53068546736d,,0
670aba3a2b7b7acd38b621de,Planet Eats (Cold),66e97bac351d53068546736d,Diced Apples,63583,63583.0,,,11,1/4 cup,,Apples,66e97bac351d53068546736d,,15
670aba3a2b7b7acd38b621d5,Planet Eats (Cold),66e97bac351d53068546736d,Shredded Carrots,57858,57858.7,,,12,1/4 cup,,Carrots,66e97bac351d53068546736d,,10
670aba3a2b7b7acd38b621d9,Planet Eats (Cold),66e97bac351d53068546736d,Black Beans,64056,64056.1,,,13,1/4 cup,,"Black beans (Black beans, water, salt, calcium chloride)",66e97bac351d53068546736d,,40
670aba3a2b7b7acd38b6220a,Planet Eats (Cold),66e97bac351d53068546736d,Kimchi,106082,106082.0,,,14,1/4 cup,,"Cabbage, Water, Fish Sauce, Red Bell Peppers, Red Pepper, Onions, Garlic, Sugar, Green Onions, Ginger",66e97bac351d53068546736d,,20
670aba3a2b7b7acd38b6226c,Planet Eats Toppings,66e97bac351d53068546736e,Mixed Field Greens,5447,5447.0,,,1,1 cup,,"Spring Lettuce Salad Mix, Chopped Lettuce",66e97bac351d53068546736e,,10
670aba3a2b7b7acd38b6220f,Planet Eats Toppings,66e97bac351d53068546736e,Shredded Red Cabbage,71070,71070.2,,,2,1/4 cup,,Cabbage,66e97bac351d53068546736e,,5
670aba3a2b7b7acd38b62214,Planet Eats Toppings,66e97bac351d53068546736e,Chopped Kale,63609,63609.0,,,2,1 cup,,Kale,66e97bac351d53068546736e,,25
670aba3a2b7b7acd38b6221e,Planet Eats Toppings,66e97bac351d53068546736e,Shredded Chinese Cabbage,63079,63079.0,,,2,1 cup,,Cabbage,66e97bac351d53068546736e,,10
670aba3a2b7b7acd38b62240,Planet Eats Toppings,66e97bac351d53068546736e,Baby Spinach,47960,47960.1,,,3,1/4 cup,,Spinach,66e97bac351d53068546736e,,0
670aba3a2b7b7acd38b62298,Planet Eats Toppings,66e97bac351d53068546736e,Tzatziki Sauce,24643,24643.4,"Rich yogurt, mint and cucumber sauce",,4,2 tbsp,,"Low Fat Yogurt, Cucumber, Lemon Juice, Onions, Mint, Garlic, Salt",66e97bac351d53068546736e,,15
670aba3a2b7b7acd38b6223a,Planet Eats Toppings,66e97bac351d53068546736e,Everything Spiced Tofu,142077,142077.1,Pan seared tofu with everything spice,,5,4 ounce,,"Tofu, Canola Oil, Cornstarch, Everything Bagel Seasoning, Salt",66e97bac351d53068546736e,,210
670aba3a2b7b7acd38b62267,Planet Eats Toppings,66e97bac351d53068546736e,Lentils for Salads,36943,36943.0,,,6,1/2 cup,,"Water, Yellow Lentils, Vegetable Base",66e97bac351d53068546736e,,120
670aba3a2b7b7acd38b62279,Planet Eats Toppings,66e97bac351d53068546736e,Lemon Sumac Onion,112113,112113.1,A tangy al dente onion topping.,,7,2 ounce,,"Onions, Lemon Juice, Olive Oil, Parsley, Lemon, Salt, Sumac",66e97bac351d53068546736e,,30
670aba3a2b7b7acd38b62255,Planet Eats Toppings,66e97bac351d53068546736e,Eggplant Meze,157893,157893.0,,,8,1/2 cup,,"Eggplant, Tomatoes, Green Bell Peppers, Onions, Olive Oil, Ground Tomatoes^, Water, Parsley, Cider Vinegar (apple juice, water), Garlic, Granulated Sugar, Fresh Ground Black Pepper, Paprika (Paprika and Silicon Dioxide), Cumin, Salt, Red Pepper, Thyme",66e97bac351d53068546736e,,90
670aba3a2b7b7acd38b6225a,Planet Eats Toppings,66e97bac351d53068546736e,Marinated Cherry Tomato Salad,84621,84621.0,,,9,1/2 cup,,"Tomatoes, Lemon Juice, Olive Oil, Chives, Granulated Sugar, Salt, Fresh Ground Black Pepper",66e97bac351d53068546736e,,40
670aba3a2b7b7acd38b62262,Planet Eats Toppings,66e97bac351d53068546736e,Spicy Marinated Olives,166143,166143.0,"Black and Green Olives Marinated in Aleppo Pepper, Garlic, Lemon and Fresh Herbs",,10,2 ounce,,"Olive Oil, Black Olives, Green Olives, Lemon, Garlic, Thyme, Pepper",66e97bac351d53068546736e,,800
670aba3a2b7b7acd38b6225f,Planet Eats Toppings,66e97bac351d53068546736e,Marinated Artichokes,68466,68466.3,Quatered Artichokes tossed with Olive Oil and Fresh Basil,,12,1/4 cup,,"Artichoke hearts (Artichoke Hearts, Water, Salt and Citric Acid), Olive Oil, Fresh Ground Black Pepper, Salt, Basil, Red Pepper",66e97bac351d53068546736e,,50
670aba3a2b7b7acd38b6222e,Planet Eats Toppings,66e97bac351d53068546736e,Green Goddess Dressing,105861,105861.1,,,13,1 floz,,"Plain Yogurt, Mayonnaise, Fat Free Milk, Lemon Juice, Parsley, Green Onions, Salt, Hot Sauce (vinegar, red pepper, salt), Garlic, Tarragon, Fresh Ground Black Pepper",66e97bac351d53068546736e,,90
670aba3a2b7b7acd38b62288,Planet Eats Toppings,66e97bac351d53068546736e,Harissa Ranch Dressing,104930,104930.6,,,14,2 tbsp,,"Mayonnaise, Low Fat Buttermilk, Vanilla Yogurt, Cilantro, Dill, Ranch Dressing Mix, Chili Peppers, Canola Oil, Pineapple Juice, Chili Peppers, Garlic, Caraway Seed, Cumin, Salt, Coriander",66e97bac351d53068546736e,,120
670aba3a2b7b7acd38b62234,Planet Eats Toppings,66e97bac351d53068546736e,Miso Dressing,134326,134326.0,Miso Dressing with Fresh Ginger and Lime,,15,1 floz,,"Low Fat Yogurt, Seasoned Rice Vinegar, Canola Oil, Sesame Oil, Miso Paste, Garlic, Lime, Ginger, Cayenne Pepper",66e97bac351d53068546736e,,100
670aba3a2b7b7acd38b62247,Planet Eats Toppings,66e97bac351d53068546736e,Fat Free Italian Dressing,62355,62355.0,,,16,1 floz,,Italian Dressing,66e97bac351d53068546736e,,15
670aba3a2b7b7acd38b6227a,Planet Eats Toppings,66e97bac351d53068546736e,Balsamic Vinaigrette Dressing,16776,16776.0,,,17,1 floz,,Balsamic Vinaigrette,66e97bac351d53068546736e,,60
670aba3a2b7b7acd38b6227f,Planet Eats Toppings,66e97bac351d53068546736e,Caesar Dressing,44327,44327.0,,,18,1 floz,,Caesar Dressing,66e97bac351d53068546736e,,150
670aba3a2b7b7acd38b62283,Planet Eats Toppings,66e97bac351d53068546736e,Ranch Dressing,104930,104930.0,,,19,2 tbsp,,"Low Fat Buttermilk, Mayonnaise, Ranch Dressing Mix",66e97bac351d53068546736e,,110
670aba3a2b7b7acd38b6224b,Planet Eats Toppings,66e97bac351d53068546736e,Crispy Spiced Pita,9385,9385.8,Crispy Pita Seasoned with Cumin and Thyme,,20,1/4 cup,,"White Pita, Sesame Seeds, Cumin, Lemon, Thyme, Salt",66e97bac351d53068546736e,,80
670aba3a2b7b7acd38b62293,Planet Eats Toppings,66e97bac351d53068546736e,Roasted Moroccan Chickpeas,54899,54899.11,Chickpeas Tossed Lightly with Oil and Seasonings and Baked Until Crispy,,21,4 tbsp,,"Chickpeas (Chick Peas, Water, Salt, Mustard, Calcium Chloride, Disodium Edta), Canola Oil, Salt, Cumin, Paprika (Paprika and Silicon Dioxide), Brown Sugar (sugar, cane syrups), Coriander, Cinnamon, Black Pepper, Ground Allspice, Cayenne Pepper",66e97bac351d53068546736e,,60
670aba3a2b7b7acd38b6228f,Planet Eats Toppings,66e97bac351d53068546736e,Roasted Sunflower Seeds,62349,62349.3,,,22,1 tbsp,,Sunflower Seeds,66e97bac351d53068546736e,,45
670aba3a2b7b7acd38b62227,Planet Eats Toppings,66e97bac351d53068546736e,Spiced Pumpkin Seeds,18918,18918.10,"Toasted Pumpkin Seeds tossed in Cayenne, Garlic and Paprika",,23,1 tbsp,,"Pumpkin Seeds, Canola Oil, Garlic, Salt, Paprika (Paprika and Silicon Dioxide), Oil, Cayenne Pepper",66e97bac351d53068546736e,,90
670aba3a2b7b7acd38b62223,Planet Eats Toppings,66e97bac351d53068546736e,Chopped Dried Nori,13404,13404.9,,,24,1/4 cup,,Dried Nori Seaweed,66e97bac351d53068546736e,,10
670aba3a2b7b7acd38b62274,Planet Eats Toppings,66e97bac351d53068546736e,Kimchi,106082,106082.0,,,26,1/4 cup,,"Cabbage, Water, Fish Sauce, Red Bell Peppers, Red Pepper, Onions, Garlic, Sugar, Green Onions, Ginger",66e97bac351d53068546736e,,20
670aba3a2b7b7acd38b620e5,500 Degrees,66e97bac351d530685467368,Cheese Pizza,103574,103574.1,Traditional pizza with just pizza sauce and mozzarella cheese,,1,1 slice,,"Pizza Dough, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Salt, Basil, Garlic, Black Pepper",66e97bac351d530685467368,,190
670aba3a2b7b7acd38b620e0,500 Degrees,66e97bac351d530685467368,Pepperoni Pizza,103896,103896.0,,,2,1 slice,,"Pizza Dough, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Pepperoni-, Canola Oil, Salt, Basil, Garlic, Black Pepper",66e97bac351d530685467368,,210
670aba3a2b7b7acd38b620d8,500 Degrees,66e97bac351d530685467368,Sausage Cheese Pizza,103574,103574.3,Traditional Sausage & Cheese Pizza,,3,1 slice,,"High Gluten Flour, Water, Italian Sausage, Part Skim Mozzarella Cheese, Crushed tomatoes (unpeeled tomatoes, tomato puree, salt, citric acid), Chopped whole peeled tomatoes (tomatoes, tomato juice, salt, calcium chloride, citric acid), Canola Oil, Salt, Sugar, Salt, Active Yeast, Basil, Garlic, Black Pepper",66e97bac351d530685467368,,210
670aba3a2b7b7acd38b62189,500 Degrees,66e97bac351d530685467368,Crushed Red Pepper,63317,63317.0,,,4,1 tsp,,Red Pepper,66e97bac351d530685467368,,5
670aba3a2b7b7acd38b6217e,500 Degrees,66e97bac351d530685467368,Dried Oregano,76771,76771.0,,,5,1 tsp,,Oregano,66e97bac351d530685467368,,0
670aba3a2b7b7acd38b62183,500 Degrees,66e97bac351d530685467368,Grated Parmesan Cheese,62346,62346.0,,,6,1 tsp,,Parmesan Cheese,66e97bac351d530685467368,,10
670aba3a2b7b7acd38b620cb,Soup,66e97bac351d530685467369,Classic Chicken Noodle Soup,102227,102227.0,"Chicken, Vegetables, Macaroni and Lemon",,1,4 ounce,,"Water, Water, Chicken, Onions, Carrots, Celery, Elbow Macaroni, Canola Oil, Chicken Base, Salt, Green Onions, Garlic, Lemon Juice, Bay Leaf, Fresh Ground Black Pepper, Parsley, Black Pepper, Salt",66e97bac351d530685467369,,80
670aba3a2b7b7acd38b620d1,Soup,66e97bac351d530685467369,Poblano Quinoa Corn Soup,38660,38660.6,"housemade soup with poblano peppers, corn, red quinoa, cumin, hot sauce, onoins, garlic, cilantro and oregano",,4,4 floz,,"Water, Corn Kernels, Chili Peppers, Water, Onions, Red Quinoa, Cilantro, Garlic, Chipotle Sauce, Canola Oil, Oregano, Salt, Cumin",66e97bac351d530685467369,,60
670aba3a2b7b7acd38b6215d,Soup,66e97bac351d530685467369,"Crackers, Saltine, 2 CT, Zesta",1909,1909.0,,,5,1 each,,"Enriched flour (wheat flour, niacin, reduced iron, vitamin B1 [thiamin mononitrate], vitamin B2 [riboflavin], folic acid), soybean oil (with TBHQ for freshness), salt, corn syrup. Contains 2% or less of baking soda, yeast, soy lecithin.
Contains: Wheat, Soy. ",66e97bac351d530685467369,,25
670aba3a2b7b7acd38b62080,Made to Order Deli,66e97bac351d530685467362,Thinly Sliced Smoked Ham,14910,14910.0,,,1,4 ounce,,Ham,66e97bac351d530685467362,,140
670aba3a2b7b7acd38b62075,Made to Order Deli,66e97bac351d530685467362,Sliced Genoa Salami,48144,48144.27,,,2,4 ounce,,Genoa Salami,66e97bac351d530685467362,,470
670aba3a2b7b7acd38b62068,Made to Order Deli,66e97bac351d530685467362,Thinly Sliced Deli Turkey Breast,48144,48144.1,,,3,4 ounce,,Turkey,66e97bac351d530685467362,,120
670aba3a2b7b7acd38b62088,Made to Order Deli,66e97bac351d530685467362,American Cheese Slice,1748,1748.0,,,4,1 slice,,American Cheese,66e97bac351d530685467362,,50
670aba3a2b7b7acd38b6208b,Made to Order Deli,66e97bac351d530685467362,Sliced Pepper Jack Cheese,43037,43037.2,,,5,1 ounce,,Pepper Jack Cheese,66e97bac351d530685467362,,110
670aba3a2b7b7acd38b62054,Made to Order Deli,66e97bac351d530685467362,Cheddar Cheese Slice,43037,43037.1,,,6,1 slice,,Cheddar Cheese,66e97bac351d530685467362,,60
670aba3a2b7b7acd38b6205e,Made to Order Deli,66e97bac351d530685467362,Provolone Cheese,14917,14917.0,,,7,1 slice,,Provolone Cheese,66e97bac351d530685467362,,70
670aba3a2b7b7acd38b62052,Made to Order Deli,66e97bac351d530685467362,Chicken Salad,6179,6179.0,"Moist chicken salad, in a light dressing",,8,1/2 cup,,"Chicken, Celery, Mayonnaise, Onions, Dijon Mustard, Salt, White Pepper, Parsley",66e97bac351d530685467362,,170
670aba3a2b7b7acd38b62071,Made to Order Deli,66e97bac351d530685467362,House Fried Potato Chips ,103601,103601.0,House Made Potato Chips Fried to Perfection,,9,1-1/2 ounce,,"Potato Chips, Salt, Black Pepper",66e97bac351d530685467362,,140
670aba3a2b7b7acd38b62040,Made to Order Deli,66e97bac351d530685467362,Yellow Mustard,47957,47957.10,,,11,1 tbsp,,Yellow Mustard,66e97bac351d530685467362,,10
670aba3a2b7b7acd38b6203a,Made to Order Deli,66e97bac351d530685467362,Sriracha Mayo,105428,105428.0,Creamy & Spicy Sriracha Mayonaise,,12,1 tbsp,,"Mayonnaise, Hot Chili Sauce",66e97bac351d530685467362,,80
670aba3a2b7b7acd38b6208e,Made to Order Deli,66e97bac351d530685467362,Pesto Mayonnaise,23112,23112.0,Pesto Mayonnaise,,13,1 tbsp,,"Mayonnaise, Basil Pesto, Salt, Black Pepper",66e97bac351d530685467362,,90
670aba3a2b7b7acd38b6204b,Made to Order Deli,66e97bac351d530685467362,Harissa Aioli,84841,84841.0,,,14,1 tbsp,,"Canola Oil, Liquid Egg Yolk, Lemon Juice, Harissa Paste, Garlic, Dijon Mustard, Salt",66e97bac351d530685467362,,90
670aba3a2b7b7acd38b62083,Made to Order Deli,66e97bac351d530685467362,Lettuce Leaf,14957,14957.0,,,15,1 each,,Lettuce Leaf,66e97bac351d530685467362,,0
670aba3a2b7b7acd38b6207c,Made to Order Deli,66e97bac351d530685467362,Sliced Cucumber,68562,68562.0,,,17,1 ounce,,Cucumber,66e97bac351d530685467362,,0
670aba3a2b7b7acd38b62066,Made to Order Deli,66e97bac351d530685467362,Sliced Green Bell Pepper,62342,62342.0,,,18,1 ounce,,Green Bell Peppers,66e97bac351d530685467362,,5
670aba3a2b7b7acd38b6206c,Made to Order Deli,66e97bac351d530685467362,Sliced Red Onion,14918,14918.0,,,19,1 slice,,Onions,66e97bac351d530685467362,,5
670aba3a2b7b7acd38b62046,Made to Order Deli,66e97bac351d530685467362,Giardiniera,47957,47957.26,,,20,1 tbsp,,Giardiniera,66e97bac351d530685467362,,5
670aba3a2b7b7acd38b62059,Made to Order Deli,66e97bac351d530685467362,Sliced Dill Pickles,46017,46017.14,Sliced Dill Pickles,,21,1 ounce,,Pickles,66e97bac351d530685467362,,0
670aba3a2b7b7acd38b6201f,Made to Order Deli,66e97bac351d530685467362,White Bread,62272,62272.0,,,22,1 slice,,White Bread,66e97bac351d530685467362,,100
670aba3a2b7b7acd38b62039,Made to Order Deli,66e97bac351d530685467362,Whole Wheat Bread,48199,48199.2,,,23,1 slice,,Whole Wheat Bread,66e97bac351d530685467362,,80
670aba3a2b7b7acd38b62025,Made to Order Deli,66e97bac351d530685467362,White Hoagie Roll,50748,50748.1,White Hoagie Roll,,24,1 each,,Hoagie Roll,66e97bac351d530685467362,,240
